provider_sk,provider_id,speciality,npi_number
94901,PROV0353,Orthopedics,5733490605
94902,PROV0135,Surgery,6817302551
94903,PROV0347,Radiology,8270994477
94904,PROV0051,General Practice,5229770611
94905,PROV0232,Radiology,4961359369
94906,PROV0475,Surgery,1060874516
94907,PROV0395,General Practice,6610345274
94908,PROV0468,Radiology,5264826054
94909,PROV0140,General Practice,2516473985
94910,PROV0386,Neurology,6317174157
94911,PROV0209,Pediatrics,5416848805
94912,PROV0183,Orthopedics,8102527709
94913,PROV0285,General Practice,1846433736
94914,PROV0201,Orthopedics,5375986840
94915,PROV0278,General Practice,7052822650
94916,PROV0044,General Practice,1265326497
94917,PROV0338,General Practice,7840504301
94918,PROV0335,General Practice,7677226045
94919,PROV0437,General Practice,7517102730
94920,PROV0283,General Practice,7120635684
94921,PROV0194,General Practice,8797073439
94922,PROV0453,Internal Medicine,4804851278
94923,PROV0312,General Practice,3265718839
94924,PROV0107,Internal Medicine,7421843586
94925,PROV0322,Internal Medicine,9944613261
94926,PROV0266,Cardiology,9675040515
94927,PROV0436,Internal Medicine,5992004055
94928,PROV0146,Neurology,1474970093
94929,PROV0347,Orthopedics,4155805735
94930,PROV0191,Neurology,8445685835
94931,PROV0359,General Practice,4900481492
94932,PROV0302,General Practice,2588030050
94933,PROV0009,Surgery,9522354380
94934,PROV0449,Orthopedics,2119839107
94935,PROV0246,Cardiology,4876905713
94936,PROV0408,Oncology,2592989598
94937,PROV0445,Oncology,5300707195
94938,PROV0499,Surgery,8998245320
94939,PROV0267,Orthopedics,8116672540
94940,PROV0493,Oncology,4349042062
94941,PROV0261,Pediatrics,3331912235
94942,PROV0138,General Practice,7011156652
94943,PROV0391,Surgery,9533550510
94944,PROV0301,Neurology,5891152822
94945,PROV0177,Internal Medicine,6311276654
94946,PROV0033,General Practice,5434826367
94947,PROV0313,General Practice,9190440874
94948,PROV0233,Orthopedics,1590846655
94949,PROV0043,Surgery,6984181618
94950,PROV0378,Pediatrics,7093893736
94951,PROV0397,Internal Medicine,7874760910
94952,PROV0228,Oncology,4652345144
94953,PROV0206,Internal Medicine,8300614980
94954,PROV0434,Internal Medicine,3863009867
94955,PROV0338,Cardiology,6011445313
94956,PROV0024,Orthopedics,1581061096
94957,PROV0182,Surgery,5898529291
94958,PROV0161,Internal Medicine,1848330360
94959,PROV0300,Cardiology,5802128552
94960,PROV0473,General Practice,4773217020
94961,PROV0275,General Practice,4055209003
94962,PROV0222,Neurology,9237703067
94963,PROV0353,Surgery,6948506434
94964,PROV0385,Cardiology,8444865388
94965,PROV0453,Radiology,5905984882
94966,PROV0303,General Practice,5127396725
94967,PROV0105,Cardiology,5763302254
94968,PROV0400,General Practice,4281322687
94969,PROV0114,Surgery,9651736967
94970,PROV0440,Cardiology,3507952072
94971,PROV0300,General Practice,1596890990
94972,PROV0007,Oncology,9975735128
94973,PROV0269,Pediatrics,2373668329
94974,PROV0451,Internal Medicine,1768873957
94975,PROV0046,General Practice,8813382134
94976,PROV0311,Internal Medicine,3836157488
94977,PROV0015,Dermatology,6569610859
94978,PROV0201,General Practice,1419234868
94979,PROV0193,Radiology,2042741636
94980,PROV0384,General Practice,2563686818
94981,PROV0368,Orthopedics,6540264659
94982,PROV0493,Surgery,2923498273
94983,PROV0286,Orthopedics,2079253876
94984,PROV0374,Pediatrics,4238534514
94985,PROV0298,General Practice,7220232798
94986,PROV0084,Orthopedics,5043933908
94987,PROV0123,Internal Medicine,3271375497
94988,PROV0097,Internal Medicine,2397919518
94989,PROV0386,Oncology,1980183870
94990,PROV0118,Pediatrics,8790172648
94991,PROV0135,General Practice,8417798190
94992,PROV0317,Internal Medicine,2308274244
94993,PROV0348,Internal Medicine,9321517062
94994,PROV0237,Internal Medicine,8932738430
94995,PROV0178,Orthopedics,6537773013
94996,PROV0372,Neurology,9766069862
94997,PROV0051,General Practice,4586091026
94998,PROV0494,Surgery,8019919118
94999,PROV0255,Orthopedics,3891952539
95000,PROV0404,Orthopedics,9547193537
95001,PROV0495,Internal Medicine,4118602510
95002,PROV0189,General Practice,6680140518
95003,PROV0143,General Practice,3767617211
95004,PROV0066,Internal Medicine,4343743368
95005,PROV0366,Internal Medicine,7652145417
95006,PROV0470,Orthopedics,3868968992
95007,PROV0493,Internal Medicine,9839819347
95008,PROV0400,Internal Medicine,2556102606
95009,PROV0304,Internal Medicine,2092769245
95010,PROV0384,Pediatrics,1544009258
95011,PROV0230,Pediatrics,2667625521
95012,PROV0283,Surgery,4400726082
95013,PROV0119,Dermatology,9312534575
95014,PROV0027,Dermatology,7079733011
95015,PROV0281,Internal Medicine,5991665585
95016,PROV0450,General Practice,2092792130
95017,PROV0330,Internal Medicine,8770737952
95018,PROV0136,Dermatology,1787682840
95019,PROV0313,Pediatrics,2410281184
95020,PROV0300,Orthopedics,7306181731
95021,PROV0404,Radiology,8054531349
95022,PROV0407,General Practice,4096889188
95023,PROV0062,General Practice,2979643146
95024,PROV0368,Internal Medicine,6227738979
95025,PROV0377,Oncology,7718153016
95026,PROV0493,Neurology,1158816264
95027,PROV0293,Neurology,1703120991
95028,PROV0067,General Practice,2314946738
95029,PROV0445,Internal Medicine,9213622723
95030,PROV0183,Cardiology,1694643368
95031,PROV0486,Cardiology,5311464877
95032,PROV0421,General Practice,6309660328
95033,PROV0443,Surgery,2112308976
95034,PROV0009,General Practice,9977610246
95035,PROV0325,Internal Medicine,9256972540
95036,PROV0099,Pediatrics,7802902014
95037,PROV0267,General Practice,7390592228
95038,PROV0249,Pediatrics,6282660714
95039,PROV0378,Internal Medicine,9927849082
95040,PROV0083,Radiology,5307935758
95041,PROV0487,Orthopedics,1619206060
95042,PROV0372,General Practice,4836997565
95043,PROV0319,Surgery,1951741975
95044,PROV0491,Dermatology,7085025867
95045,PROV0327,Neurology,3519568500
95046,PROV0140,Radiology,3483348164
95047,PROV0355,General Practice,4874659373
95048,PROV0099,Dermatology,2141341910
95049,PROV0004,General Practice,4147494750
95050,PROV0209,Pediatrics,6343650147
95051,PROV0253,Internal Medicine,9281595015
95052,PROV0189,Internal Medicine,9781773575
95053,PROV0278,Oncology,7619877253
95054,PROV0316,Dermatology,4602409130
95055,PROV0303,Neurology,5266191891
95056,PROV0122,Internal Medicine,8873341451
95057,PROV0003,Internal Medicine,6343538653
95058,PROV0138,Internal Medicine,2410987508
95059,PROV0050,Neurology,5751763047
95060,PROV0195,Internal Medicine,6149356804
95061,PROV0234,Cardiology,5587867846
95062,PROV0361,Dermatology,1749329784
95063,PROV0365,Cardiology,8266376088
95064,PROV0353,General Practice,4950038000
95065,PROV0212,Pediatrics,9978128366
95066,PROV0245,Internal Medicine,2780516525
95067,PROV0479,Oncology,5481100994
95068,PROV0139,Internal Medicine,1545055424
95069,PROV0221,Radiology,2225463497
95070,PROV0254,Oncology,4963517149
95071,PROV0431,Radiology,6046595419
95072,PROV0162,General Practice,9449438981
95073,PROV0479,General Practice,6703102570
95074,PROV0127,Surgery,2475785860
95075,PROV0382,Orthopedics,2121226372
95076,PROV0066,Internal Medicine,1427065279
95077,PROV0236,Neurology,6544892340
95078,PROV0244,Internal Medicine,2811497513
95079,PROV0270,Internal Medicine,2411159217
95080,PROV0403,Radiology,6415943910
95081,PROV0323,Internal Medicine,8662456609
95082,PROV0197,Pediatrics,8607430015
95083,PROV0428,Dermatology,6118325507
95084,PROV0196,Internal Medicine,5902933761
95085,PROV0327,General Practice,2637314756
95086,PROV0080,General Practice,8457791178
95087,PROV0176,General Practice,8418662415
95088,PROV0434,General Practice,9893028288
95089,PROV0455,Radiology,6362305702
95090,PROV0364,Internal Medicine,8803215416
95091,PROV0191,Neurology,2261484729
95092,PROV0114,General Practice,4255207452
95093,PROV0383,Orthopedics,5099023953
95094,PROV0167,Surgery,5184661746
95095,PROV0244,General Practice,5941682031
95096,PROV0127,Radiology,7361511284
95097,PROV0170,General Practice,2051911788
95098,PROV0123,Pediatrics,4244200340
95099,PROV0055,General Practice,2399403734
95100,PROV0344,General Practice,3281650259
95101,PROV0434,Pediatrics,4827896215
95102,PROV0069,General Practice,8498568253
95103,PROV0233,Internal Medicine,2963532092
95104,PROV0030,Oncology,4749801822
95105,PROV0150,Surgery,8629429435
95106,PROV0382,Cardiology,5898563890
95107,PROV0475,Neurology,6547983981
95108,PROV0385,General Practice,7479827013
95109,PROV0278,Oncology,2895285477
95110,PROV0429,Internal Medicine,7377776376
95111,PROV0330,General Practice,2416011615
95112,PROV0357,General Practice,8881703200
95113,PROV0134,Internal Medicine,7387304644
95114,PROV0161,Internal Medicine,5353252864
95115,PROV0111,Surgery,7205533237
95116,PROV0289,Internal Medicine,2602607397
95117,PROV0473,General Practice,2618752229
95118,PROV0087,Radiology,5898365841
95119,PROV0393,Cardiology,7776673525
95120,PROV0253,Cardiology,6428907181
95121,PROV0466,Internal Medicine,8549366216
95122,PROV0220,Oncology,3630159473
95123,PROV0308,Internal Medicine,9509306355
95124,PROV0446,Neurology,4617936043
95125,PROV0175,General Practice,3300272812
95126,PROV0432,General Practice,3135599442
95127,PROV0319,General Practice,7812800803
95128,PROV0345,Cardiology,5834239752
95129,PROV0406,Oncology,6133925859
95130,PROV0059,General Practice,5152608937
95131,PROV0163,General Practice,5066757579
95132,PROV0207,General Practice,4348256255
95133,PROV0267,Internal Medicine,3969895277
95134,PROV0263,Radiology,7373161654
95135,PROV0140,Orthopedics,7858419027
95136,PROV0412,Internal Medicine,5867789259
95137,PROV0369,Pediatrics,3165552406
95138,PROV0123,Pediatrics,2753790874
95139,PROV0270,Orthopedics,3726131437
95140,PROV0003,Orthopedics,7416977507
95141,PROV0448,General Practice,9809653794
95142,PROV0050,Internal Medicine,3895458865
95143,PROV0243,Neurology,8463181000
95144,PROV0321,General Practice,1057601060
95145,PROV0470,Internal Medicine,3624022294
95146,PROV0431,Internal Medicine,1417251417
95147,PROV0080,Oncology,2411897213
95148,PROV0303,Internal Medicine,3453879780
95149,PROV0001,General Practice,8324193649
95150,PROV0457,Neurology,5171566665
95151,PROV0400,General Practice,5275619715
95152,PROV0325,Internal Medicine,2926267960
95153,PROV0160,Surgery,3408938679
95154,PROV0400,Orthopedics,8025255482
95155,PROV0270,Dermatology,5179581723
95156,PROV0479,General Practice,2361421247
95157,PROV0292,General Practice,2105712105
95158,PROV0354,Surgery,5683199228
95159,PROV0048,Oncology,8436954446
95160,PROV0487,Oncology,3841829607
95161,PROV0368,General Practice,4244343396
95162,PROV0390,Pediatrics,6597860179
95163,PROV0018,Surgery,7366198709
95164,PROV0440,General Practice,1413416672
95165,PROV0238,Cardiology,6125548658
95166,PROV0130,Pediatrics,1871670117
95167,PROV0330,General Practice,8684593075
95168,PROV0495,Radiology,1712203698
95169,PROV0254,Orthopedics,7292787908
95170,PROV0097,Neurology,7215009851
95171,PROV0304,Oncology,2257268027
95172,PROV0100,Dermatology,9551935627
95173,PROV0280,Pediatrics,7411756357
95174,PROV0488,Oncology,7482668786
95175,PROV0419,General Practice,2067814362
95176,PROV0410,Internal Medicine,5802989261
95177,PROV0237,General Practice,3040553028
95178,PROV0142,Pediatrics,5852013484
95179,PROV0291,Internal Medicine,7074272129
95180,PROV0304,Neurology,5813528519
95181,PROV0036,General Practice,6960327648
95182,PROV0432,Oncology,3134439259
95183,PROV0275,Surgery,5377104538
95184,PROV0073,General Practice,4526345087
95185,PROV0497,General Practice,5506761572
95186,PROV0215,General Practice,1606458884
95187,PROV0390,General Practice,9689845421
95188,PROV0474,General Practice,4638831696
95189,PROV0346,Dermatology,2353070507
95190,PROV0390,Neurology,4218569585
95191,PROV0367,Internal Medicine,2149853781
95192,PROV0255,Orthopedics,1109528413
95193,PROV0400,General Practice,9994870882
95194,PROV0183,Cardiology,8276606665
95195,PROV0139,Pediatrics,1136197771
95196,PROV0403,Cardiology,8239973497
95197,PROV0244,Dermatology,2930616757
95198,PROV0064,General Practice,8315136936
95199,PROV0310,Oncology,9336414879
95200,PROV0460,General Practice,8080291137
95201,PROV0395,Dermatology,8796975652
95202,PROV0435,General Practice,9514975252
95203,PROV0082,General Practice,1545784696
95204,PROV0260,General Practice,6543806368
95205,PROV0201,Orthopedics,3143425032
95206,PROV0472,Orthopedics,7990447749
95207,PROV0196,Neurology,3407744976
95208,PROV0356,Orthopedics,1414180357
95209,PROV0294,General Practice,8476636722
95210,PROV0493,Neurology,1524244400
95211,PROV0171,Surgery,1023207114
95212,PROV0436,Radiology,4393989268
95213,PROV0104,General Practice,3302028398
95214,PROV0323,General Practice,2918297903
95215,PROV0239,Dermatology,1737481221
95216,PROV0378,Orthopedics,8477535214
95217,PROV0310,Cardiology,9652475304
95218,PROV0075,General Practice,8156414355
95219,PROV0036,General Practice,6994187635
95220,PROV0101,Internal Medicine,5486633117
95221,PROV0121,General Practice,9114666636
95222,PROV0170,Internal Medicine,5265280986
95223,PROV0341,Internal Medicine,7875257418
95224,PROV0385,General Practice,3627534088
95225,PROV0245,General Practice,7752059934
95226,PROV0112,Orthopedics,5238360691
95227,PROV0409,Dermatology,1240388074
95228,PROV0413,Orthopedics,9551914094
95229,PROV0096,Oncology,4007155831
95230,PROV0179,Dermatology,3291992833
95231,PROV0414,Orthopedics,1805313580
95232,PROV0243,Orthopedics,6231319717
95233,PROV0336,Cardiology,8953472415
95234,PROV0076,Radiology,4543428143
95235,PROV0030,Surgery,5006379252
95236,PROV0163,Internal Medicine,9285655895
95237,PROV0445,Surgery,7796113428
95238,PROV0165,Oncology,9398860810
95239,PROV0398,Pediatrics,6765545948
95240,PROV0007,Internal Medicine,2149000882
95241,PROV0127,General Practice,8403869847
95242,PROV0044,Oncology,3053202909
95243,PROV0044,Neurology,8881129528
95244,PROV0054,General Practice,6261969706
95245,PROV0313,Oncology,7825599780
95246,PROV0133,Cardiology,2831844402
95247,PROV0329,General Practice,2300185653
95248,PROV0402,Cardiology,2983159929
95249,PROV0413,Cardiology,3321432434
95250,PROV0466,Cardiology,2712432934
95251,PROV0486,Orthopedics,7544134654
95252,PROV0027,Dermatology,3607040189
95253,PROV0221,Internal Medicine,5886602773
95254,PROV0203,Orthopedics,6661374721
95255,PROV0381,Radiology,1913167015
95256,PROV0378,Surgery,5692216273
95257,PROV0070,Surgery,9428071216
95258,PROV0031,Internal Medicine,4885586186
95259,PROV0138,General Practice,5081915703
95260,PROV0142,Internal Medicine,2650534349
95261,PROV0477,General Practice,1177569860
95262,PROV0112,General Practice,8275321348
95263,PROV0269,Surgery,7188828015
95264,PROV0499,Internal Medicine,7453168864
95265,PROV0237,Orthopedics,9513083250
95266,PROV0409,Internal Medicine,4847122518
95267,PROV0433,Surgery,1458554527
95268,PROV0012,General Practice,1640181943
95269,PROV0465,Internal Medicine,4828137704
95270,PROV0498,Neurology,2487830950
95271,PROV0462,Internal Medicine,3860638438
95272,PROV0117,Radiology,5888212979
95273,PROV0025,General Practice,4013427718
95274,PROV0030,General Practice,9706869934
95275,PROV0435,Pediatrics,8463114582
95276,PROV0205,Pediatrics,6089077572
95277,PROV0425,Oncology,5767010806
95278,PROV0331,Surgery,5503295989
95279,PROV0321,General Practice,2933092217
95280,PROV0482,Oncology,3305128729
95281,PROV0293,Internal Medicine,1823705290
95282,PROV0131,Dermatology,4839837828
95283,PROV0169,Radiology,5802559929
95284,PROV0072,Internal Medicine,4952682602
95285,PROV0084,Internal Medicine,8008489791
95286,PROV0452,Radiology,5091617652
95287,PROV0082,Radiology,3516070736
95288,PROV0393,Cardiology,3156984369
95289,PROV0481,Internal Medicine,9202984115
95290,PROV0083,Oncology,8020430645
95291,PROV0121,General Practice,4208640670
95292,PROV0292,General Practice,4010693622
95293,PROV0431,Internal Medicine,1635413680
95294,PROV0499,Internal Medicine,2796749802
95295,PROV0322,Internal Medicine,6436974698
95296,PROV0129,Internal Medicine,5887930043
95297,PROV0075,Radiology,9210227630
95298,PROV0421,Radiology,4910130200
95299,PROV0073,Pediatrics,4937216144
95300,PROV0465,Oncology,6993698593
95301,PROV0466,Neurology,7515614205
95302,PROV0340,General Practice,5933536411
95303,PROV0468,Oncology,8197989406
95304,PROV0245,Cardiology,1963542059
95305,PROV0123,Internal Medicine,7959988463
95306,PROV0178,Internal Medicine,4278643382
95307,PROV0238,Dermatology,7281256730
95308,PROV0432,Cardiology,4187387109
95309,PROV0341,Surgery,3624648818
95310,PROV0012,Neurology,7705668217
95311,PROV0111,General Practice,5272388073
95312,PROV0042,General Practice,6864731022
95313,PROV0408,General Practice,7733305454
95314,PROV0282,Cardiology,1899040375
95315,PROV0063,General Practice,5466952929
95316,PROV0051,Oncology,1455466151
95317,PROV0343,Internal Medicine,6842738308
95318,PROV0204,General Practice,8581635370
95319,PROV0009,Cardiology,9884106760
95320,PROV0418,Radiology,9596163346
95321,PROV0278,Oncology,9952685383
95322,PROV0160,General Practice,8092801657
95323,PROV0267,Internal Medicine,1912713320
95324,PROV0166,General Practice,6815876233
95325,PROV0241,Oncology,3673562629
95326,PROV0126,Internal Medicine,6399117767
95327,PROV0385,Surgery,3832718856
95328,PROV0049,General Practice,9588715500
95329,PROV0083,Cardiology,4214420271
95330,PROV0137,General Practice,4864641908
95331,PROV0351,Internal Medicine,1687083346
95332,PROV0180,Neurology,4502502892
95333,PROV0482,General Practice,7248786439
95334,PROV0216,General Practice,5834671843
95335,PROV0059,Cardiology,7200015172
95336,PROV0189,Pediatrics,9031879668
95337,PROV0042,Pediatrics,5137469890
95338,PROV0272,General Practice,1150778490
95339,PROV0311,Orthopedics,7274549770
95340,PROV0170,General Practice,7534557212
95341,PROV0500,Radiology,4013675072
