provider_sk,provider_id,speciality,npi
6283,8723175423.0,Orthopedics,8074362251.0
6284,-1.0,Vascular Surgery,4220946051.0
6285,5772902637.0,OB/GYN,1482154335.0
6286,4411393967.0,Nephrology,4411393967.0
6287,6825515234.0,OB/GYN,5792624220.0
6288,5592362860.0,Primary Care,7878406179.0
6289,-1.0,Allergy & Immunology,4502414628.0
6290,9004637279.0,Pediatrics,9618523078.0
6291,-1.0,Plastic Surgery,2923855143.0
6292,6543950854.0,Infectious Disease,6543950854.0
6293,8539697843.0,Podiatry,8539697843.0
6294,5020871331.0,Emergency Medicine,5020871331.0
6295,8706438472.0,OB/GYN,8706438472.0
6296,5154685831.0,Family Medicine,5154685831.0
6297,8749354330.0,Pathology,9871215460.0
6298,7088154494.0,Dermatology,7088154494.0
6299,9368005850.0,Dermatology,7838491405.0
6300,-1.0,Pediatrics,9206720669.0
6301,3734252963.0,Oncology,1056581789.0
6302,6424572385.0,Rheumatology,6424572385.0
6303,4660390742.0,Rheumatology,4660390742.0
6304,8031712783.0,Internal Medicine,8031712783.0
6305,-1.0,Physical Medicine & Rehabilitation,8580053784.0
6306,1875155003.0,Physical Medicine & Rehabilitation,1875155003.0
6307,7420846622.0,Nephrology,7420846622.0
6308,9077269035.0,Physical Medicine & Rehabilitation,7297927433.0
6309,5806046771.0,Rheumatology,9917093084.0
6310,1599465828.0,Radiology,-1.0
6311,7944675764.0,General Surgery,9329769860.0
6312,8517664054.0,Vascular Surgery,8517664054.0
6313,5150625811.0,General Surgery,8714804210.0
6314,7272240574.0,Primary Care,9287420025.0
6315,2869999754.0,Rheumatology,4776649362.0
6316,2940028539.0,Gastroenterology,3519995322.0
6317,5422798091.0,Plastic Surgery,5422798091.0
6318,3797045905.0,Infectious Disease,-1.0
6319,6546964238.0,Nephrology,9504022014.0
6320,3981279224.0,Nephrology,3981279224.0
6321,5245302960.0,Family Medicine,5245302960.0
6322,4490184455.0,Oncology,4490184455.0
6323,7244834104.0,Pulmonology,2421846373.0
6324,2673161789.0,Allergy & Immunology,2673161789.0
6325,9102530903.0,Endocrinology,3474618497.0
6326,8806470288.0,Pediatrics,8806470288.0
6327,6970307272.0,Psychiatry,5218412620.0
6328,9368726364.0,General Surgery,9368726364.0
6329,5226368665.0,Cardiology,5226368665.0
6330,7980337876.0,Internal Medicine,5759924888.0
6331,5329305403.0,Vascular Surgery,4330087905.0
6332,8792155028.0,Dermatology,8792155028.0
6333,9862513734.0,Allergy & Immunology,9862513734.0
6334,5505134774.0,Endocrinology,5505134774.0
6335,5845929927.0,Pathology,1074441062.0
6336,2970386647.0,Radiology,2970386647.0
6337,2861362966.0,Podiatry,5411459116.0
6338,1149977994.0,Orthopedics,4460323730.0
6339,7134977151.0,Pulmonology,7134977151.0
6340,4400586033.0,Emergency Medicine,8505823984.0
6341,3201784149.0,Pathology,5736595303.0
6342,6445952132.0,Internal Medicine,6445952132.0
6343,9086117171.0,Family Medicine,1609085335.0
6344,3357539470.0,OB/GYN,3357539470.0
6345,8309221034.0,Endocrinology,8309221034.0
6346,7346292485.0,Internal Medicine,7346292485.0
6347,4999190263.0,OB/GYN,1558344469.0
6348,9552635305.0,Family Medicine,9552635305.0
6349,4636730253.0,Neurology,4636730253.0
6350,5341842641.0,Physical Medicine & Rehabilitation,5341842641.0
6351,1042486233.0,Neurology,9466423255.0
6352,2753094270.0,ENT,2753094270.0
6353,6915420346.0,Physical Medicine & Rehabilitation,7170627030.0
6354,4251342697.0,Pathology,4251342697.0
6355,1592921738.0,Cardiology,1592921738.0
6356,9457263254.0,Allergy & Immunology,-1.0
6357,7384985150.0,ENT,2399157388.0
6358,2589001157.0,Plastic Surgery,2589001157.0
6359,7098913489.0,Cardiology,5811989988.0
6360,8767592581.0,Podiatry,8767592581.0
6361,4510969640.0,Urology,4510969640.0
6362,9104634333.0,Family Medicine,8144923174.0
6363,1135078768.0,Plastic Surgery,6379125713.0
6364,7389998697.0,Urology,-1.0
6365,4256292393.0,Nephrology,3254399835.0
6366,3970522036.0,Endocrinology,5798341982.0
6367,5754738881.0,General Surgery,5754738881.0
6368,5174348618.0,Radiology,3194928156.0
6369,4930488077.0,ENT,4930488077.0
6370,-1.0,General Surgery,7960649571.0
6371,3127317293.0,Nephrology,3127317293.0
6372,-1.0,Dermatology,1208678065.0
6373,3820033816.0,Family Medicine,3820033816.0
6374,3197770720.0,Emergency Medicine,3197770720.0
6375,-1.0,Ophthalmology,7896382125.0
6376,8115232441.0,Endocrinology,5458417812.0
6377,3719679239.0,Urology,1694592760.0
6378,2437290093.0,Dermatology,2437290093.0
6379,9306707151.0,Orthopedics,9306707151.0
6380,1483240056.0,OB/GYN,1483240056.0
6381,6747970335.0,Internal Medicine,6747970335.0
6382,6416598668.0,Orthopedics,6416598668.0
6383,3940614579.0,ENT,3940614579.0
6384,7759781156.0,Podiatry,7759781156.0
6385,3080515301.0,Ophthalmology,-1.0
6386,6817280229.0,Radiology,6817280229.0
6387,2516888774.0,Psychiatry,4499971156.0
6388,5231196084.0,Radiology,-1.0
6389,4205518426.0,Family Medicine,4205518426.0
6390,6292045303.0,Ophthalmology,6292045303.0
6391,8616097483.0,ENT,-1.0
6392,8742054983.0,Plastic Surgery,8742054983.0
6393,1033819777.0,OB/GYN,1033819777.0
6394,5601352537.0,Family Medicine,5601352537.0
6395,7122054903.0,Allergy & Immunology,7122054903.0
6396,2553434997.0,Dermatology,2553434997.0
6397,3171904150.0,Neurology,3171904150.0
6398,2300656317.0,Pathology,2300656317.0
6399,9919193627.0,Radiology,7109455389.0
6400,9975841619.0,Primary Care,9975841619.0
6401,5387154543.0,Orthopedics,-1.0
6402,1639509845.0,Urology,1639509845.0
6403,-1.0,Cardiology,2620328765.0
6404,1289109870.0,Gastroenterology,1289109870.0
6405,3721004965.0,Plastic Surgery,3721004965.0
6406,-1.0,Physical Medicine & Rehabilitation,6268097086.0
6407,4732346759.0,Internal Medicine,4732346759.0
6408,5885787104.0,Pathology,5885787104.0
6409,5921252890.0,Neurology,7820756092.0
6410,4778110292.0,Allergy & Immunology,-1.0
6411,5600836559.0,Primary Care,5600836559.0
6412,9686824525.0,Dermatology,9686824525.0
6413,6194888708.0,OB/GYN,6194888708.0
6414,5800556513.0,Pediatrics,5800556513.0
6415,4954512358.0,OB/GYN,4954512358.0
6416,6617889740.0,Gastroenterology,6617889740.0
6417,2847243034.0,Anesthesiology,2847243034.0
6418,1764998225.0,Pulmonology,-1.0
6419,5489836116.0,Pulmonology,1117529804.0
6420,1910816645.0,Endocrinology,1910816645.0
6421,9388140708.0,Pulmonology,9388140708.0
6422,7927236521.0,Vascular Surgery,7927236521.0
6423,8392680972.0,Dermatology,9168960893.0
6424,7662927609.0,Orthopedics,7662927609.0
6425,2474865481.0,General Surgery,2474865481.0
6426,8302586695.0,General Surgery,8302586695.0
6427,6960329328.0,OB/GYN,5289416022.0
6428,8760038701.0,Cardiology,-1.0
6429,3471874048.0,Pediatrics,3471874048.0
6430,8212930012.0,Family Medicine,7603216779.0
6431,-1.0,Rheumatology,5659161352.0
6432,2327342139.0,Pediatrics,2327342139.0
6433,5412437658.0,Rheumatology,9086112152.0
6434,4011528431.0,Pathology,4011528431.0
6435,6614861581.0,Radiology,6614861581.0
6436,6600331917.0,Pathology,6600331917.0
6437,7289563278.0,Primary Care,7289563278.0
6438,3365429772.0,Anesthesiology,-1.0
6439,9779444003.0,Family Medicine,2811245918.0
6440,9201122737.0,Nephrology,9201122737.0
6441,7981343502.0,Endocrinology,7981343502.0
6442,4499173270.0,Allergy & Immunology,4499173270.0
6443,9403354762.0,Endocrinology,9403354762.0
6444,7516379744.0,Gastroenterology,7516379744.0
6445,-1.0,Ophthalmology,3391179068.0
6446,1123748717.0,Pathology,1123748717.0
6447,3062838013.0,Ophthalmology,3062838013.0
6448,6799312597.0,Primary Care,6799312597.0
6449,5585110649.0,Dermatology,5585110649.0
6450,-1.0,Endocrinology,3797168211.0
6451,1925345701.0,Allergy & Immunology,1925345701.0
6452,3308093585.0,Urology,3308093585.0
6453,2595749987.0,Pathology,2595749987.0
6454,8356592812.0,Anesthesiology,8356592812.0
6455,1054024164.0,Urology,2142318940.0
6456,8289800644.0,Rheumatology,8289800644.0
6457,9141037388.0,Endocrinology,9141037388.0
6458,4468468836.0,General Surgery,4468468836.0
6459,1901260260.0,Pediatrics,1901260260.0
6460,3067899309.0,Cardiology,1160488198.0
6461,5003521294.0,Ophthalmology,5003521294.0
6462,9372856246.0,Endocrinology,9372856246.0
6463,-1.0,Pediatrics,7925383538.0
6464,5400781301.0,Nephrology,-1.0
6465,4996473092.0,Radiology,4996473092.0
6466,6846530109.0,Rheumatology,6846530109.0
6467,5405906442.0,ENT,9679773327.0
6468,7951893153.0,Anesthesiology,7951893153.0
6469,9921805120.0,Anesthesiology,3033333037.0
6470,9528794813.0,Cardiology,9528794813.0
6471,9810722788.0,Plastic Surgery,9810722788.0
6472,3818626841.0,ENT,4245754777.0
6473,2805418091.0,Nephrology,1295755044.0
6474,2893321208.0,ENT,2893321208.0
6475,5604420757.0,Anesthesiology,7938007122.0
6476,5193146503.0,Emergency Medicine,5193146503.0
6477,2196917393.0,OB/GYN,2196917393.0
6478,8409895157.0,Oncology,4822341836.0
6479,1355959916.0,OB/GYN,8507461305.0
6480,5935846979.0,Rheumatology,5935846979.0
6481,7093728142.0,Pediatrics,7093728142.0
6482,2865384977.0,Cardiology,2865384977.0
6483,6805759868.0,Pulmonology,6805759868.0
6484,1790842759.0,Physical Medicine & Rehabilitation,4930841380.0
6485,3769290424.0,OB/GYN,3769290424.0
6486,4653278198.0,Cardiology,4653278198.0
6487,7696498138.0,Dermatology,7696498138.0
6488,9433570024.0,Psychiatry,9433570024.0
6489,2981675903.0,ENT,2981675903.0
6490,9202102595.0,Physical Medicine & Rehabilitation,9202102595.0
6491,6263567754.0,Pathology,6263567754.0
6492,1716752400.0,Pulmonology,6888854983.0
6493,8410324652.0,Emergency Medicine,3748762866.0
6494,2283142882.0,Orthopedics,6807084561.0
6495,9478947301.0,Neurology,2672364148.0
6496,4793015896.0,ENT,8247258084.0
6497,5118727566.0,Emergency Medicine,8763231075.0
6498,4261912630.0,Gastroenterology,-1.0
6499,7311011808.0,Emergency Medicine,7311011808.0
6500,4217365555.0,Neurology,4217365555.0
6501,9383431259.0,Nephrology,-1.0
6502,8216518899.0,Urology,6670110968.0
6503,6352483486.0,OB/GYN,6352483486.0
6504,2296400037.0,Pediatrics,-1.0
6505,8144276189.0,Pediatrics,9006701263.0
6506,2553363005.0,Neurology,2553363005.0
6507,2271766046.0,Internal Medicine,2271766046.0
6508,-1.0,Neurology,5693308941.0
6509,5449848690.0,Anesthesiology,2013855364.0
6510,7280359794.0,Orthopedics,7280359794.0
6511,6880283365.0,Pathology,6880283365.0
6512,8973921474.0,General Surgery,8973921474.0
6513,6264911145.0,Oncology,6264911145.0
6514,-1.0,Emergency Medicine,3888081200.0
6515,5532828602.0,Oncology,5532828602.0
6516,5927944597.0,Psychiatry,5927944597.0
6517,9660485827.0,Pathology,9660485827.0
6518,-1.0,OB/GYN,9889003328.0
6519,1621053924.0,Cardiology,1621053924.0
6520,6485605386.0,Allergy & Immunology,9471561561.0
6521,3759039920.0,Dermatology,9867575429.0
6522,9055262383.0,Orthopedics,9055262383.0
6523,7320856459.0,Rheumatology,7320856459.0
6524,6161147047.0,Pulmonology,5188589260.0
6525,9067664957.0,Pathology,9067664957.0
6526,1568717010.0,Cardiology,1568717010.0
6527,9563923030.0,Ophthalmology,9563923030.0
6528,5878596419.0,Pathology,6771048547.0
6529,7846365089.0,Pulmonology,2351521621.0
6530,7274839226.0,ENT,4897780782.0
6531,8986950095.0,Physical Medicine & Rehabilitation,8986950095.0
6532,1054686685.0,Family Medicine,1054686685.0
6533,1512732580.0,Urology,1512732580.0
6534,4610695948.0,Rheumatology,4610695948.0
6535,3474471345.0,Gastroenterology,3474471345.0
6536,2350564914.0,Allergy & Immunology,1230897809.0
6537,1448300851.0,Physical Medicine & Rehabilitation,1448300851.0
6538,9255690691.0,Plastic Surgery,-1.0
6539,5927368473.0,Cardiology,1158803545.0
6540,-1.0,Pulmonology,8139036121.0
6541,1521742718.0,Orthopedics,1521742718.0
6542,4423383964.0,Physical Medicine & Rehabilitation,6111687462.0
6543,5606488160.0,Cardiology,-1.0
6544,5175059577.0,Primary Care,5175059577.0
6545,-1.0,Podiatry,2467429012.0
6546,9945002229.0,Orthopedics,9945002229.0
6547,1330889940.0,Family Medicine,1330889940.0
6548,8062770940.0,Radiology,8062770940.0
6549,6756213770.0,Primary Care,2649371548.0
6550,9684659369.0,Endocrinology,-1.0
6551,6144170398.0,Internal Medicine,6664620034.0
6552,-1.0,Rheumatology,1820017167.0
6553,9305425360.0,Rheumatology,9305425360.0
6554,2197826153.0,Urology,2197826153.0
6555,1218179599.0,Plastic Surgery,1218179599.0
6556,9528205772.0,Orthopedics,9528205772.0
6557,3515865369.0,Oncology,5563564157.0
6558,-1.0,Pathology,5721292149.0
6559,5888015939.0,Oncology,5888015939.0
6560,9602329166.0,Radiology,9602329166.0
6561,1368743555.0,Endocrinology,8628487053.0
6562,8741193643.0,Podiatry,8741193643.0
6563,8400508968.0,Plastic Surgery,8400508968.0
6564,9735771191.0,General Surgery,9735771191.0
6565,6019645415.0,Dermatology,6019645415.0
6566,6207717733.0,Allergy & Immunology,6207717733.0
6567,7402979400.0,Anesthesiology,7402979400.0
6568,3620974404.0,Pathology,4529430519.0
6569,3953969835.0,Pathology,3953969835.0
6570,7243049718.0,Infectious Disease,7243049718.0
6571,9526141003.0,Cardiology,9526141003.0
6572,7744459607.0,Neurology,6561292486.0
6573,-1.0,Plastic Surgery,1269576948.0
6574,6843287994.0,Gastroenterology,5444968854.0
6575,-1.0,General Surgery,9344227794.0
6576,3693862043.0,Orthopedics,3693862043.0
6577,9519577735.0,OB/GYN,9519577735.0
6578,3793024711.0,Emergency Medicine,6527386286.0
6579,9053851299.0,Oncology,3021187213.0
6580,9318793788.0,Allergy & Immunology,1316437615.0
6581,9565902229.0,Pediatrics,9565902229.0
6582,3476758136.0,Psychiatry,5213578130.0
6583,2547867435.0,Ophthalmology,2547867435.0
6584,8602409970.0,Radiology,2961846071.0
6585,5142884580.0,Oncology,3677879711.0
6586,1655776438.0,Gastroenterology,1655776438.0
6587,9830393713.0,Internal Medicine,-1.0
6588,3312409986.0,Infectious Disease,8991503807.0
6589,6596110125.0,Cardiology,6596110125.0
6590,2442642321.0,Radiology,3277332875.0
6591,8125872890.0,Neurology,8125872890.0
6592,7510701005.0,Internal Medicine,7510701005.0
6593,3922028033.0,Allergy & Immunology,3922028033.0
6594,2965718821.0,Physical Medicine & Rehabilitation,9948166475.0
6595,5965308273.0,Pulmonology,5965308273.0
6596,2730875303.0,Rheumatology,9782798654.0
6597,8274219704.0,Psychiatry,8274219704.0
6598,8865483029.0,Podiatry,8865483029.0
6599,8769905816.0,Ophthalmology,6858134944.0
6600,1987802843.0,Orthopedics,1987802843.0
6601,2588876294.0,Emergency Medicine,2588876294.0
6602,2691911008.0,ENT,2384626843.0
6603,4517262299.0,Primary Care,2317336125.0
6604,6849798054.0,Pulmonology,6849798054.0
6605,4520856549.0,Physical Medicine & Rehabilitation,3344548409.0
6606,7491228078.0,Gastroenterology,4113387603.0
6607,7159677390.0,Family Medicine,5099197947.0
6608,5875872347.0,Physical Medicine & Rehabilitation,2356489332.0
6609,7196439534.0,Podiatry,7196439534.0
6610,2589360763.0,OB/GYN,2589360763.0
6611,-1.0,Orthopedics,2362721798.0
6612,6510614294.0,Internal Medicine,6510614294.0
6613,7025771846.0,Dermatology,7025771846.0
6614,6495068652.0,Pediatrics,5480742084.0
6615,5299290068.0,Anesthesiology,5299290068.0
6616,7781608576.0,Emergency Medicine,7781608576.0
6617,8452716021.0,Internal Medicine,3366442793.0
6618,1591728242.0,General Surgery,1591728242.0
6619,2962750929.0,ENT,2962750929.0
6620,2910906833.0,Podiatry,9004235542.0
6621,5800633419.0,Urology,5800633419.0
6622,-1.0,Ophthalmology,7372911048.0
6623,2285291868.0,Plastic Surgery,2285291868.0
6624,6824402929.0,Primary Care,6824402929.0
6625,7103178623.0,Neurology,7103178623.0
6626,8004648499.0,Pulmonology,8004648499.0
6627,4430248652.0,Nephrology,4430248652.0
6628,8055515912.0,Physical Medicine & Rehabilitation,9582838355.0
6629,5884792606.0,Family Medicine,5157210068.0
6630,5062025447.0,Vascular Surgery,5062025447.0
6631,8097945598.0,Cardiology,8097945598.0
6632,8578340270.0,Internal Medicine,8578340270.0
6633,1562992174.0,Cardiology,8640944174.0
6634,2671021843.0,Rheumatology,2671021843.0
6635,7295140380.0,Pulmonology,-1.0
6636,6153771059.0,Vascular Surgery,-1.0
6637,-1.0,Urology,3052947074.0
6638,3598804887.0,General Surgery,3598804887.0
6639,8833654137.0,Allergy & Immunology,1745320597.0
6640,5334930042.0,Physical Medicine & Rehabilitation,8970503303.0
6641,6466359422.0,General Surgery,6466359422.0
6642,3145756342.0,Endocrinology,-1.0
6643,6684212456.0,Pediatrics,6684212456.0
6644,3738568701.0,Anesthesiology,3738568701.0
6645,2573971876.0,Podiatry,8635381776.0
6646,1564409423.0,Ophthalmology,7093382960.0
6647,6704841644.0,Psychiatry,6704841644.0
6648,-1.0,Gastroenterology,4264134512.0
6649,9540577974.0,Dermatology,9540577974.0
6650,5498095763.0,Nephrology,5498095763.0
6651,7615076397.0,Infectious Disease,7615076397.0
6652,1553829805.0,Neurology,1553829805.0
6653,8978867456.0,General Surgery,4068427264.0
6654,9345977352.0,Orthopedics,6682787354.0
6655,7393599544.0,Psychiatry,7393599544.0
6656,7032058320.0,Psychiatry,7032058320.0
6657,8910033335.0,Rheumatology,8771964370.0
6658,1765835875.0,General Surgery,1765835875.0
6659,8584566722.0,Allergy & Immunology,8584566722.0
6660,2404264843.0,Psychiatry,2404264843.0
6661,8960748619.0,OB/GYN,3238948176.0
6662,5374517318.0,Plastic Surgery,5374517318.0
6663,-1.0,Radiology,4538630049.0
6664,5486877079.0,Vascular Surgery,5486877079.0
6665,7657171838.0,Emergency Medicine,3435479320.0
6666,-1.0,Oncology,4081467801.0
6667,1206000737.0,Urology,1206000737.0
6668,2579418510.0,Ophthalmology,7444701837.0
6669,1045837716.0,Neurology,1045837716.0
6670,-1.0,Pulmonology,1604381788.0
6671,5818143357.0,Psychiatry,4019473148.0
6672,4612480316.0,Endocrinology,4612480316.0
6673,2593375387.0,Nephrology,7433594730.0
6674,3542829706.0,Urology,2588000302.0
6675,8987154756.0,Pathology,8987154756.0
6676,6983948853.0,Nephrology,8452110789.0
6677,-1.0,Orthopedics,5351427931.0
6678,9786280935.0,Endocrinology,9786280935.0
6679,2309589038.0,Vascular Surgery,4322472625.0
6680,2144183760.0,Vascular Surgery,2144183760.0
6681,8394104918.0,Neurology,8394104918.0
6682,6227046160.0,Infectious Disease,6227046160.0
6683,8777794369.0,Rheumatology,-1.0
6684,-1.0,Infectious Disease,6977769260.0
6685,1547374338.0,Endocrinology,1547374338.0
6686,7011945150.0,Anesthesiology,3730889912.0
6687,2824062052.0,Endocrinology,2824062052.0
6688,6188787377.0,Allergy & Immunology,4541068718.0
6689,6588610432.0,Pathology,6588610432.0
6690,9922765202.0,Internal Medicine,5382069701.0
6691,6572069519.0,Oncology,-1.0
6692,9988561480.0,ENT,9675232918.0
6693,7868720188.0,Plastic Surgery,5178128466.0
6694,8942167666.0,Cardiology,-1.0
6695,4063952358.0,Oncology,-1.0
6696,5976944609.0,Dermatology,7383569815.0
6697,-1.0,Endocrinology,7912947069.0
6698,-1.0,Dermatology,2761415531.0
6699,-1.0,ENT,1877264971.0
6700,5714169271.0,Emergency Medicine,-1.0
6701,6410068252.0,ENT,6410068252.0
6702,7455092839.0,Nephrology,7455092839.0
6703,8228609138.0,Cardiology,8228609138.0
6704,2664416298.0,Internal Medicine,2664416298.0
6705,8530448447.0,Psychiatry,8530448447.0
6706,-1.0,Dermatology,3155369361.0
6707,2644360541.0,Gastroenterology,7347385033.0
6708,6218955985.0,Internal Medicine,6218955985.0
6709,8416153220.0,Ophthalmology,5337895472.0
6710,5433722159.0,Radiology,5433722159.0
6711,5285823626.0,Internal Medicine,5285823626.0
6712,3228001003.0,Nephrology,3228001003.0
6713,-1.0,Rheumatology,4873807154.0
6714,2327593101.0,Anesthesiology,2327593101.0
6715,2522704758.0,Psychiatry,2522704758.0
6716,5584288132.0,Rheumatology,5584288132.0
6717,7575102757.0,Rheumatology,1271533413.0
6718,9446789654.0,Urology,9446789654.0
6719,1502291736.0,Emergency Medicine,1502291736.0
6720,3354650368.0,Endocrinology,3354650368.0
6721,7229549514.0,Rheumatology,7229549514.0
6722,1092292243.0,Radiology,6958210258.0
6723,9689748933.0,Ophthalmology,9689748933.0
6724,7044742221.0,Physical Medicine & Rehabilitation,7044742221.0
6725,7306408784.0,ENT,7306408784.0
6726,7104899851.0,Orthopedics,7104899851.0
6727,6100947738.0,Radiology,6100947738.0
6728,1014477641.0,Pulmonology,9762930088.0
6729,6297963360.0,Oncology,2344885056.0
6730,6756477375.0,Nephrology,6756477375.0
6731,1783234071.0,Pediatrics,-1.0
6732,6922377726.0,Anesthesiology,3156365961.0
